id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9.31E+17,Pretty Room basement etobicoke,333106425,Quyen,Toronto,Edenbridge-Humber Valley,43.6576902,-79.5287513,Private room,59,28,2,08-08-2023,0.19,23,364
9.31E+17,Amazing location Yonge/Finch,270307688,Shaqir,North York,Newtonbrook West,43.78489,-79.42852,Private room,65,28,0,,,1,269
9.31E+17,Charming Beach Retreat,5258764,Adrienne,Toronto,Birchcliffe-Cliffside,43.68497,-79.28371,Entire home/apt,300,3,12,08-06-2024,1.08,1,145
9.31E+17,2N:LR/1bed/Downtown/QueenW/UoT/OCAD/AGO/UHN/MTu,521978528,Letecia,Toronto,Kensington-Chinatown,43.65198,-79.39371,Private room,160,2,0,,,3,269
9.31E+17,3N:LR/1Bed/Downtown/QueenW/UofToronto/OCAD/AGO/UHN,521978528,Letecia,Etobicoke,Kensington-Chinatown,43.6504034,-79.39597374,Private room,160,2,1,30-04-2024,0.7,3,276
9.31E+17,Cosy basement apartment uptown TO!,88617750,Natasha & George,Toronto,Lawrence Park North,43.72778801,-79.41457361,Entire home/apt,250,2,0,,,1,242
9.31E+17,One Bedroom condo mins from YYZ,141186350,Jubin,North York,Islington-City Centre West,43.63337,-79.54019,Entire home/apt,150,28,0,,,1,88
9.31E+17,1N:LR/2Beds/Dwntwn/QueenW/U ofToronto/OCAD/AGO/UHN,521978528,Letecia,North York,Kensington-Chinatown,43.65027149,-79.39456675,Private room,160,2,6,09-06-2024,3.16,3,255
9.31E+17,Spacious Private New 2 bedroom Suite &Free Parking,524528341,Zejun,Toronto,O'Connor-Parkview,43.70389,-79.30183,Entire home/apt,162,2,22,03-06-2024,2.02,1,71
9.31E+17,home away from home,523070532,Mahya,Toronto,Willowdale East,43.77522902,-79.41426314,Entire home/apt,130,30,3,12-11-2023,0.31,1,345
9.31E+17,Unique Toronto Apartment - Double Room,33738826,Lukas,Toronto,Dovercourt-Wallace Emerson-Junction,43.66958,-79.42197,Private room,114,1,78,08-06-2024,7.05,3,78
9.32E+17,Large bedroom queen bed with private bathroom,19310553,Rodger,Toronto,Agincourt South-Malvern West,43.79349716,-79.28101098,Private room,99,2,7,03-06-2024,0.74,4,175
9.32E+17,Queen bed with shared bath,19310553,Rodger,Scarborough,Agincourt South-Malvern West,43.7934,-79.28117,Private room,75,2,5,22-05-2024,0.47,4,179
9.32E+17,Queen bed with shared bath,19310553,Rodger,Toronto,Agincourt South-Malvern West,43.79422,-79.28123,Private room,88,2,3,26-12-2023,0.28,4,179
9.32E+17,Urban Skyline Sanctuary,348856384,Tareq,Toronto,Niagara,43.63788873,-79.41680568,Entire home/apt,240,1,2,08-10-2023,0.23,1,199
9.32E+17,Condo in Liberty Village W Free Parking,412381053,Onur,Scarborough,Niagara,43.6386,-79.41742,Entire home/apt,290,90,0,,,1,269
9.32E+17,Clean and Bright Studio,83885392,Rebekah,Toronto,Woodbine Corridor,43.67229942,-79.31856843,Entire home/apt,166,1,29,09-06-2024,4.22,1,51
9.32E+17,Trendy KR Village & Beach,524726556,Colleen,Toronto,East End-Danforth,43.6818311,-79.2852526,Private room,106,2,38,08-06-2024,3.63,1,302
9.32E+17,Big Cozy House in Trendy Area,3751626,Matthew,Toronto,Little Portugal,43.64644581,-79.4282986,Entire home/apt,563,2,12,27-05-2024,1.34,1,43
9.32E+17,Luxury Apartment Toronto,450559678,Raza-Ul-Mustafa,Toronto,Waterfront Communities-The Island,43.6421649,-79.3816248,Entire home/apt,278,28,7,07-04-2024,0.63,1,365
9.32E+17,Room A in comfort stay,524752902,Yi Hung,Toronto,Agincourt South-Malvern West,43.7908232,-79.2511256,Private room,80,2,37,30-05-2024,3.36,5,55
9.32E+17,"Sunny lakeview monthly staycation, Free Parking",524753825,Ripu,Toronto,Mimico (includes Humber Bay Shores),43.62399,-79.47966,Entire home/apt,149,28,16,02-03-2024,1.5,1,47
9.32E+17,Fully furnished condo-lake view,204567057,Yohiner,Toronto,South Parkdale,43.63477878,-79.47044209,Entire home/apt,100,60,0,,,1,106
9.32E+17,Entire Unique Toronto Apartment - 3 Bedrooms,33738826,Lukas,Toronto,Dovercourt-Wallace Emerson-Junction,43.67173,-79.42186,Entire home/apt,400,1,6,11-05-2024,0.55,3,64
9.33E+17,Sumptuous City View - One Bedroom Yorkville Suite,523744806,George,East York,Annex,43.67119,-79.3951,Entire home/apt,247,3,22,08-02-2024,2.23,1,362
9.33E+17,"Modern 1 BRDM Suite with Free Parking - MTCC, CN",524887463,Tiao-Virirak,Toronto,Waterfront Communities-The Island,43.64321699,-79.38272405,Entire home/apt,263,1,13,25-05-2024,1.26,1,188
9.33E+17,Weekly OFF! | Parking | En-suite Bath w. Sunshine,161010281,Xinshuo,Toronto,L'Amoreaux,43.79499436,-79.30373956,Private room,71,3,25,01-05-2024,2.39,3,37
9.33E+17,Room for rent:Unforgettable Home,11345136,Dhea,Scarborough,Caledonia-Fairbank,43.6948658,-79.45343741,Private room,65,28,2,31-10-2023,0.22,1,364
9.33E+17,Lovely Leslieville Living!,69212405,Madison,Scarborough,South Riverdale,43.66557114,-79.33992873,Entire home/apt,115,28,7,01-06-2024,0.7,2,116
9.33E+17,room B in comfort stay,524752902,Yi Hung,Toronto,Agincourt South-Malvern West,43.79000632,-79.25063197,Private room,70,2,15,19-05-2024,1.36,5,88
9.33E+17,Garden Hideaway,82569874,Gagandeep,Toronto,West Humber-Clairville,43.73777,-79.59767,Entire home/apt,80,28,0,,,10,112
9.33E+17,Spacious Riverdale Ensuite - updated!,19115865,Meghan,Toronto,Blake-Jones,43.67369019,-79.34134335,Private room,119,2,9,01-12-2023,0.82,1,153
9.33E+17,Private room /Side entrance,244195558,Ming Yue,Toronto,Tam O'Shanter-Sullivan,43.78108,-79.30729,Private room,39,28,4,10-09-2023,0.39,3,270
9.33E+17,Charming Downtown Toronto Apt,524965380,Mohamad,North York,Waterfront Communities-The Island,43.6475172,-79.3927031,Entire home/apt,228,3,36,05-05-2024,3.28,1,315
9.33E+17,Room D in comfort stay,524752902,Yi Hung,Toronto,Agincourt South-Malvern West,43.7908232,-79.2511256,Private room,45,28,3,19-09-2023,0.27,5,89
9.33E+17,Cozy Den Room near CN Tower in a Shared Condo,518718551,Rosalba,Scarborough,Waterfront Communities-The Island,43.64115367,-79.39809253,Private room,93,1,25,21-05-2024,2.27,3,2
9.33E+17,One-of-a-Kind Queen West Home!,195355016,Galyna,Toronto,Trinity-Bellwoods,43.64821,-79.40725,Entire home/apt,530,2,40,10-06-2024,3.59,1,3
9.33E+17,Amazing full bed near Airport,512840419,Ji Qian,Toronto,Mount Dennis,43.6846,-79.49,Private room,54,28,2,31-10-2023,0.18,9,269
9.33E+17,Urban Oasis: Toronto Hideaway With Private Terrace,138183936,Brittany,North York,Waterfront Communities-The Island,43.649392,-79.3870608,Entire home/apt,362,2,42,02-06-2024,4.14,1,25
9.33E+17,Room C in comfort stay,524752902,Yi Hung,Toronto,Agincourt South-Malvern West,43.7908232,-79.2511256,Private room,60,2,26,02-05-2024,2.34,5,84
9.33E+17,bedroom with bathroom Scarboroug,22051219,Bo,Toronto,Steeles,43.81904,-79.31981,Private room,80,1,14,20-10-2023,1.32,4,73
9.33E+17,Private 1-bedroom basement apartment,502284971,Serge,North York,Rouge,43.8282939,-79.2295814,Entire home/apt,98,4,12,20-05-2024,1.15,2,82
9.33E+17,Skyline Serenity: CN Tower Downtown Haven,543144639,Sadia,Toronto,Waterfront Communities-The Island,43.6417442,-79.3819559,Entire home/apt,246,2,1,30-11-2023,0.15,1,194
9.33E+17,Room E in Comfort stay,524752902,Yi Hung,Toronto,Agincourt South-Malvern West,43.7908232,-79.2511256,Private room,45,28,3,24-07-2023,0.27,5,88
9.33E+17,Brand new space in Casaloma/ Yorkville,393414049,Sonja,Etobicoke,Casa Loma,43.67653,-79.41186,Entire home/apt,128,28,0,,,8,314
9.33E+17,Brand new space in Casaloma,393414049,Sonja,North York,Casa Loma,43.67709114,-79.41217874,Entire home/apt,148,28,1,02-10-2023,0.12,8,364
9.33E+17,Bright and Spacious Luxury Loft,67930016,Paul,Scarborough,Waterfront Communities-The Island,43.65041,-79.35862,Entire home/apt,300,28,0,,,1,270
9.34E+17,Lovely 2BR Suite w Rooftop/BBQ/Gym - CN Tower/Jays,525141120,Graham Gordon Moore,Toronto,Waterfront Communities-The Island,43.64549,-79.39184,Entire home/apt,283,2,37,10-06-2024,3.6,1,134
9.34E+17,Central and Cozy 1BD/1BA Downtown w/ Free Parking!,523910303,Saeid,North York,Waterfront Communities-The Island,43.6429622,-79.3806142,Entire home/apt,99,28,32,01-06-2024,2.94,1,41
9.34E+17,"Home sweet home, Toronto.",110704189,Steve,North York,Weston-Pellam Park,43.66905203,-79.45112756,Entire home/apt,350,28,0,,,1,217
9.34E+17,Downtown Skyline Suite + Parking,364099774,Nadeen,Toronto,Waterfront Communities-The Island,43.6416724,-79.3827158,Entire home/apt,332,28,0,,,1,179
9.34E+17,Apartment near York University,525165264,Lyka,Toronto,Black Creek,43.76608363,-79.52185318,Entire home/apt,200,2,0,,,1,267
9.34E+17,Beach House Main Floor + Private Office & Jacuzzi,21385450,Mark,Toronto,Greenwood-Coxwell,43.67229,-79.32014,Entire home/apt,204,28,0,,,2,133
9.34E+17,Seneca College 2Bedrooms2Bath Family Suite,525222277,Fuliang,North York,Hillcrest Village,43.80169045,-79.35106756,Entire home/apt,130,2,0,,,4,237
9.34E+17,Cozy Studio Suite,76236661,Christopher,North York,Moss Park,43.65838,-79.37367,Entire home/apt,275,1,14,19-11-2023,1.3,1,0
9.34E+17,Central Toronto Priv Room (DT),161147976,Karim,Toronto,Mount Pleasant West,43.712099,-79.3959397,Private room,99,28,0,,,1,179
9.34E+17,Private room in Toronto,117309318,Anna,Toronto,Blake-Jones,43.675184,-79.3369235,Private room,115,1,11,02-06-2024,1.03,1,85
9.34E+17,Chic Basement Suite in East York,105247026,Tina,Toronto,Woodbine-Lumsden,43.69386,-79.31436,Entire home/apt,120,28,4,01-03-2024,0.42,1,301
9.34E+17,Stunning Home with Large Patio Sundeck,471499094,Quyen,Toronto,Oakwood Village,43.6878,-79.44153,Entire home/apt,214,28,8,26-05-2024,0.75,2,27
9.34E+17,"Bright, cozy condo downtown",40129122,Shylene,Toronto,Regent Park,43.6614402,-79.3584544,Entire home/apt,89,28,1,06-02-2024,0.24,11,211
9.34E+17,1BDRM with Free Parking - Downtown Toronto,525328643,Riddhi Batukbhai,Toronto,Waterfront Communities-The Island,43.64378,-79.37761,Entire home/apt,39,28,6,28-05-2024,0.63,1,208
9.34E+17,Cozy Private Suite King Bed Free Parking  Danforth,129788150,Samuel,Toronto,Woodbine-Lumsden,43.69666193,-79.31405726,Private room,162,1,51,29-05-2024,4.81,1,163
9.34E+17,Luxurious Bachelor Unit,274009949,Daryoush,Scarborough,Bayview Village,43.773781,-79.3857683,Entire home/apt,79,1,9,08-06-2024,5.09,1,233
9.34E+17,Amazing basement full size,512840419,Ji Qian,Toronto,Rockcliffe-Smythe,43.6825241,-79.49016234,Private room,45,28,1,26-07-2023,0.09,9,89
9.34E+17,Cherry Room,157994482,Wen Hui,Toronto,Newtonbrook West,43.78560937,-79.4272685,Private room,36,1,30,29-02-2024,2.74,7,127
9.34E+17,Central Condo Across CN Tower,522903857,Toronto Stays,North York,Waterfront Communities-The Island,43.64354,-79.38858,Entire home/apt,128,28,1,06-04-2024,0.45,4,36
9.34E+17,Bedroom in Toronto,20871913,José Anicio,Toronto,Briar Hill-Belgravia,43.70208,-79.44485,Private room,76,3,1,07-05-2024,0.83,1,79
9.34E+17,2BR Epic Arts Loft w/ Rooftop Terrace,525372225,Arthur,Toronto,South Riverdale,43.6645028,-79.3417205,Entire home/apt,338,2,13,02-11-2023,1.2,1,47
9.34E+17,Calming private room in Toronto (Finch/Weston),525377863,Ashley,Toronto,Humbermede,43.74776,-79.55257,Private room,46,28,2,01-05-2024,0.34,2,329
9.35E+17,Queen Street West 1BdR Apt,62754388,Clementine,Toronto,Little Portugal,43.64542,-79.42384,Entire home/apt,200,2,10,02-06-2024,1.08,1,111
9.35E+17,Luxury Master Bedroom-Spa Ensuite-BBQ-Free Parking,192754409,Maribel,Toronto,Birchcliffe-Cliffside,43.70401516,-79.2559392,Private room,99,2,14,29-11-2023,1.33,1,128
9.35E+17,"3 Bedrooms Main FL. mins from Hwy401,404 and ttc",524614886,Keith,Toronto,Wexford/Maryvale,43.75953808,-79.30982556,Entire home/apt,236,5,7,30-03-2024,0.68,1,83
9.35E+17,Beautiful Downtown Toronto Condo,522664682,Nest,Toronto,Waterfront Communities-The Island,43.63958199,-79.39814319,Entire home/apt,229,1,51,06-06-2024,5.43,3,49
9.35E+17,Luxe Condo Downtown Toronto,522664682,Nest,Scarborough,Waterfront Communities-The Island,43.64147,-79.39855,Entire home/apt,228,28,1,30-08-2023,0.1,3,90
9.35E+17,"Lovely 1BR + Den + South East City View, Yorkville",525474335,Alireza,Scarborough,Annex,43.67144,-79.39382,Entire home/apt,307,1,19,26-05-2024,1.89,1,185
9.35E+17,Sheppard&yonge station long term condo,226574539,Ping,Toronto,Lansing-Westgate,43.75973,-79.4138,Entire home/apt,168,30,2,28-03-2024,0.23,4,273
9.35E+17,半独栋别墅，独立套房，分门进入，免费仃车和上网，干净卫生，安静.市中心,341453494,Ping Ping,Toronto,Trinity-Bellwoods,43.64722,-79.40682,Private room,108,1,20,06-06-2024,2.82,2,55
9.35E+17,Experience Toronto like a local,170675346,Kevin,Toronto,Annex,43.6663657,-79.412286,Entire home/apt,625,3,9,29-05-2024,2.76,1,108
9.35E+17,Studio in the heart of the city,484515716,Demetra,Toronto,Waterfront Communities-The Island,43.64533,-79.39471,Entire home/apt,98,28,2,05-05-2024,0.28,1,314
9.35E+17,Lux Lakeview Condo W/Free Parking| by CN Tower,149761238,Ellaha,Toronto,Waterfront Communities-The Island,43.6421544,-79.381624,Entire home/apt,319,2,0,,,3,180
9.35E+17,Private 2-Bed Ensuite Room Near Finch Station,107721016,Daniel,Toronto,Newtonbrook East,43.78452139,-79.40994336,Private room,80,28,2,21-05-2024,0.25,9,270
9.35E+17,Charming Lake View in Downtown 1bd+den,525466181,Romana,Toronto,Waterfront Communities-The Island,43.64150666,-79.39855608,Entire home/apt,276,1,4,05-04-2024,1.19,2,327
9.35E+17,FREE Parking! One Bed+Den! 41st Floor!,525619624,Ronak Mohammed Abdulrahamn,Toronto,Waterfront Communities-The Island,43.64073544,-79.39643129,Entire home/apt,214,2,19,08-12-2023,1.71,1,329
9.35E+17,Parkdale Oasis,253678734,Nesty,Toronto,South Parkdale,43.63712172,-79.4411212,Entire home/apt,210,31,0,,,25,158
9.35E+17,2 BR Waterfront condo w/ free parking,198372590,Kurtis,Toronto,Niagara,43.63752937,-79.4061602,Entire home/apt,1430,28,3,17-12-2023,0.27,1,365
9.35E+17,High Park 3 Bedroom Family Home With Yard,516044870,Alexander,Toronto,Junction Area,43.66560773,-79.46201565,Entire home/apt,236,1,18,03-06-2024,2.01,1,31
9.35E+17,Looking Glass Studio,525680085,Neela,Toronto,High Park North,43.65859069,-79.4529816,Private room,165,3,25,03-06-2024,2.43,1,125
9.36E+17,Stylish 3 Bedroom Home + Parking,525691638,Richael,Toronto,Wychwood,43.67490823,-79.42419495,Entire home/apt,323,1,52,07-06-2024,4.79,1,132
9.36E+17,Luxurious Yorkville Hotel-Style 2BR Suite w View,31864686,Leslie,Toronto,Annex,43.6703938,-79.3943028,Entire home/apt,525,1,30,30-05-2024,2.82,2,125
9.36E+17,Cozy Sky Studio Beautiful Views,475362288,Carlton,Toronto,Niagara,43.63637,-79.40631,Entire home/apt,241,1,130,07-06-2024,12.11,1,181
9.36E+17,Queen West Chic 3BR Urban Apt.,525723480,Jerrod,Toronto,Trinity-Bellwoods,43.64850772,-79.40649095,Entire home/apt,650,4,38,26-05-2024,4.24,1,102
9.36E+17,Luxury 5BR Beach Retreat Sleeps 12 With Parking,500712694,Lindsey,Toronto,The Beaches,43.67806398,-79.29064292,Entire home/apt,796,3,22,26-05-2024,2.02,1,300
9.36E+17,Welcome to Home Sweet Home! (Rose Room),525746459,Thi Thanh Nga,Toronto,York University Heights,43.76072,-79.49562,Private room,75,1,6,11-02-2024,0.58,5,147
9.36E+17,High Rise | Gym | Pool | Subway | U of T | Shops,525830257,Suk-Han,North York,Bay Street Corridor,43.6623401,-79.38592271,Entire home/apt,403,1,26,27-05-2024,2.37,1,101
9.36E+17,Spacious Private Executive Suite,29003996,Brintha,Scarborough,Waterfront Communities-The Island,43.64629,-79.39753,Private room,135,1,13,09-05-2024,1.37,2,15
9.36E+17,Posh Waterfront Condo In Toronto,137406673,Mirella,Toronto,Waterfront Communities-The Island,43.64127649,-79.38249675,Entire home/apt,149,28,5,04-05-2024,0.52,2,145
9.36E+17,Studio 874,525866275,Inese,Toronto,East End-Danforth,43.68134941,-79.28985672,Entire home/apt,150,30,0,,,1,364
9.36E+17,Prime Leslieville 3 bed plus den,77511468,Marianne,North York,South Riverdale,43.66246624,-79.34679341,Entire home/apt,275,31,0,,,4,263
9.36E+17,Downtown Condo Delight: Lakeview+Free parking+Pool,68365913,Ruminder,Toronto,Niagara,43.63777386,-79.40456739,Entire home/apt,268,2,27,22-05-2024,2.81,1,236
9.36E+17,Cozy 1 bedroom with smart tv,413292182,Zahra,Toronto,North St.James Town,43.66967745,-79.37400237,Entire home/apt,120,28,0,,,1,365
9.36E+17,Welcome to Home Sweet Home! (Lavender Room),525746459,Thi Thanh Nga,Toronto,York University Heights,43.7598344,-79.4945771,Private room,70,1,9,01-01-2024,0.86,5,145
9.36E+17,Welcome to Home Sweet Home (Orchids Room),525746459,Thi Thanh Nga,Toronto,York University Heights,43.7598344,-79.4945771,Private room,70,1,7,01-10-2023,0.65,5,147
9.36E+17,Beautiful 2 bedroom apartment,466583617,Roberto Ivan,Toronto,Waterfront Communities-The Island,43.6404981,-79.3974313,Entire home/apt,285,28,11,19-04-2024,1.06,3,132
9.37E+17,Pretty Room Basement for rent.,382883363,Thuoc,Scarborough,Islington-City Centre West,43.6239378,-79.5191327,Private room,50,28,0,,,49,364
9.37E+17,Lux Loft in Trendy Queen W.,369314215,Dalit,Toronto,Little Portugal,43.6448934,-79.4264878,Entire home/apt,200,28,1,16-02-2024,0.26,1,345
9.37E+17,Newly Renovated 3-BDRM Suite-near Islington Subway,518337508,An,Toronto,Islington-City Centre West,43.640964,-79.5259403,Entire home/apt,242,1,23,31-05-2024,2.57,4,87
9.37E+17,Lux 2BR Basement Suite North York- Gym*Bbq*Sauna,62790922,Mashrur,Toronto,St.Andrew-Windfields,43.7572739,-79.3942412,Entire home/apt,72,28,1,04-05-2024,0.77,1,322
9.37E+17,Separate basmnt close to subway,510721939,Amin,Toronto,Willowdale West,43.77821704,-79.41960692,Entire home/apt,50,28,0,,,10,80
9.37E+17,Spacious private room in brand-new basement,286328453,Ann,Etobicoke,Willowridge-Martingrove-Richview,43.6873075,-79.5428034,Private room,48,28,0,,,4,344
9.37E+17,Cozy private room in newly renovated basement,286328453,Ann,Toronto,Willowridge-Martingrove-Richview,43.6873075,-79.5428034,Private room,55,28,3,01-02-2024,0.31,4,313
9.37E+17,Modern New Apartment in Roncesvalles,43495977,Vjosana,Toronto,High Park-Swansea,43.6483437,-79.4536557,Entire home/apt,197,1,49,03-06-2024,4.62,1,96
9.37E+17,Toronto Andy 105 Pent H - 2 Q Beds - Private,502075035,David,Toronto,Downsview-Roding-CFB,43.7345918,-79.47721579,Private room,120,28,0,,,15,365
9.37E+17,Toronto Andy 105 - Room A- 1 Q Bed Shared Bath,502075035,David,Toronto,Downsview-Roding-CFB,43.73574,-79.47568,Private room,71,28,0,,,15,365
9.37E+17,Room in luxury bsmt apartment,88870453,Nadir,Toronto,Highland Creek,43.79235081,-79.15813211,Private room,80,3,0,,,7,262
9.37E+17,Spectacular St Regis Hotel,52885776,(Phone Number Hidden),Toronto,Bay Street Corridor,43.64981228,-79.38015919,Entire home/apt,1603,28,0,,,1,180
9.37E+17,Cheerful 3-Bedrooms and 2 Bathrooms with parking,389017451,Jaman,Etobicoke,Woburn,43.75819,-79.23418,Private room,203,4,21,24-05-2024,1.94,1,48
9.37E+17,Private bedroom w/private bath/wifi/desk/laundry,174661737,Gene & Amy,North York,Don Valley Village,43.78449683,-79.35412322,Private room,50,29,1,24-08-2023,0.1,48,299
9.37E+17,Spacious Bauhaus style suite,418647851,Julia,Toronto,Danforth East York,43.68842,-79.32661,Private room,188,1,39,07-05-2024,3.66,2,260
9.37E+17,Private bedroom w/private bath/wifi/desk/laundry,105605194,Zoey And Gene,Toronto,Don Valley Village,43.78425154,-79.35392285,Private room,54,31,0,,,46,299
9.37E+17,spacious and luxurious suite,321399874,Shijun,Toronto,Highland Creek,43.78902,-79.18546,Private room,70,28,0,,,4,127
9.37E+17,Queen West Condo Oasis,253678734,Nesty,Etobicoke,South Parkdale,43.64155319,-79.42728786,Entire home/apt,215,31,0,,,25,180
9.38E+17,Bright luxurious 2 Bedroom Apartment,112821843,Ariana,Toronto,Dovercourt-Wallace Emerson-Junction,43.67078,-79.4409,Entire home/apt,210,1,36,06-06-2024,3.4,1,207
9.38E+17,"2 BR Suite + Balcony + Free Parking, Ent District",516044181,Erin,North York,Waterfront Communities-The Island,43.64278,-79.38081,Entire home/apt,320,30,3,23-03-2024,0.37,1,182
9.38E+17,#1 Master bedroom close to Dufferin Subway station,526330177,Rongling,Toronto,Dovercourt-Wallace Emerson-Junction,43.66563215,-79.44045157,Private room,74,1,35,25-05-2024,3.35,2,75
9.38E+17,Large Downtown Loft with Private Garden & Parking,4900005,Rados,North York,Cabbagetown-South St.James Town,43.66625002,-79.37574837,Entire home/apt,247,2,33,10-06-2024,3.14,2,309
